local_document	local_page	document_name	document_number	disease_state
3314859	17	R_Sequencing with Venetoclax in CLL (v10.0)	BCL2-US-00373-FM	Chronic Lymphocytic Leukemia (CLL)
3314859	14	R_Sequencing with Venetoclax in CLL (v10.0)	BCL2-US-00373-FM	Chronic Lymphocytic Leukemia (CLL)
3314859	19	R_Sequencing with Venetoclax in CLL (v10.0)	BCL2-US-00373-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	15	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	23	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	24	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	22	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	11	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	25	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	26	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	28	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	29	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	16	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	13	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	21	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	17	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3221347	18	P_Venetoclax CLL Scientific Value Story_MOSL (v3.0)	BCL2-US-00365-FM	Chronic Lymphocytic Leukemia (CLL)
3535304	12	P_Diving Deep into FTD and Time Off Treatment_CLL14 MD (v2.0)	BCL2-US-00390-FM	Chronic Lymphocytic Leukemia (CLL)
3535304	9	P_Diving Deep into FTD and Time Off Treatment_CLL14 MD (v2.0)	BCL2-US-00390-FM	Chronic Lymphocytic Leukemia (CLL)
3535304	10	P_Diving Deep into FTD and Time Off Treatment_CLL14 MD (v2.0)	BCL2-US-00390-FM	Chronic Lymphocytic Leukemia (CLL)
3535304	6	P_Diving Deep into FTD and Time Off Treatment_CLL14 MD (v2.0)	BCL2-US-00390-FM	Chronic Lymphocytic Leukemia (CLL)
3535304	16	P_Diving Deep into FTD and Time Off Treatment_CLL14 MD (v2.0)	BCL2-US-00390-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	4	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	2	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	39	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	19	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	18	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	11	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	5	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	41	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	38	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	12	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	14	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	13	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	9	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	3	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	17	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	35	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	26	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	44	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	31	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	22	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	40	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	29	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	20	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	37	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	15	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	33	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	24	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	42	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	6	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	28	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	36	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	27	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	45	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	32	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	23	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	30	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	21	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	16	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	34	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	8	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	7	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	43	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	1	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2245565	10	REVENG (M20-356) STV Deck 2024 (v5.0)	BCL2-US-00328-FM	Chronic Lymphocytic Leukemia (CLL)
2661343	10	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	17	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	22	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	20	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	23	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	21	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	46	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	29	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	30	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	3	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	2	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	18	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	19	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	9	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	24	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	35	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	37	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	47	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	36	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	8	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	38	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	25	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	31	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	34	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	32	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	48	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	15	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	14	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	1	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
2661343	16	P_Ven CLL and AML Clinical Overview and Dosing Deck MOSL (v2.0)	BCL2-US-00347-FM	Acute Myeloid Leukemia (AML), Chronic Lymphocytic Leukemia (CLL)
4631531	12	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	103	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	11	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	96	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	21	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	86	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	13	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	102	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	9	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	49	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	58	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	16	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	5	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	43	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
4631531	88	R - Epcoritamab Inservice Medical Deck (v2.0)	EPCO-US-00127-FM	DLBCL, Follicular Lymphoma
3183905	58	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	9	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	22	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	23	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	35	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	29	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	8	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	36	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	24	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	50	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	37	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	62	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	44	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	45	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	43	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	12	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	11	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	15	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	10	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	55	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
3183905	1	P-M20-621 MSL STV Deck (v3.0)	EPCO-US-00086-FM	DLBCL
6511652	23	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	18	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	2	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	17	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	26	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	64	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	45	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	31	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	59	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	41	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	58	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	11	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	29	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	47	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	33	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	24	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	43	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	10	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	19	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	65	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	27	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	51	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	32	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	60	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	5	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	42	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	49	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	12	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	21	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	4	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	40	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	57	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	48	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	53	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	16	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	63	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	44	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	1	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	54	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	9	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	36	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	30	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	28	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	6	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	8	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	62	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	35	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	13	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	56	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	34	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	25	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
6511652	15	M22-003 STV Deck Protocol V4 (v1.0)	EPCO-US-00142-FM	Follicular Lymphoma
4630204	2	R - CRS DLBCL Prophylaxis Pocket Guide (v2.0)	EPCO-US-00122-FM	DLBCL
4630204	1	R - CRS DLBCL Prophylaxis Pocket Guide (v2.0)	EPCO-US-00122-FM	DLBCL
2273170	1	Proactive_RZB CD OBI Real Life Handling Study (AIBD 2022) (v2.0)	RISN-US-00344-FM	Crohns Disease (CD)
559106	41	P_Skyrizi Clinical and Economic Resource_MOSL (v7.0)	RISN-US-00061-FM	Crohns Disease (CD), Immunology Cross-TA, Psoriasis (Ps), Psoriatic Arthritis (PsA)
559106	13	P_Skyrizi Clinical and Economic Resource_MOSL (v7.0)	RISN-US-00061-FM	Crohns Disease (CD), Immunology Cross-TA, Psoriasis (Ps), Psoriatic Arthritis (PsA)
559106	9	P_Skyrizi Clinical and Economic Resource_MOSL (v7.0)	RISN-US-00061-FM	Crohns Disease (CD), Immunology Cross-TA, Psoriasis (Ps), Psoriatic Arthritis (PsA)
559106	7	P_Skyrizi Clinical and Economic Resource_MOSL (v7.0)	RISN-US-00061-FM	Crohns Disease (CD), Immunology Cross-TA, Psoriasis (Ps), Psoriatic Arthritis (PsA)
559106	8	P_Skyrizi Clinical and Economic Resource_MOSL (v7.0)	RISN-US-00061-FM	Crohns Disease (CD), Immunology Cross-TA, Psoriasis (Ps), Psoriatic Arthritis (PsA)
559106	19	P_Skyrizi Clinical and Economic Resource_MOSL (v7.0)	RISN-US-00061-FM	Crohns Disease (CD), Immunology Cross-TA, Psoriasis (Ps), Psoriatic Arthritis (PsA)
559106	16	P_Skyrizi Clinical and Economic Resource_MOSL (v7.0)	RISN-US-00061-FM	Crohns Disease (CD), Immunology Cross-TA, Psoriasis (Ps), Psoriatic Arthritis (PsA)
559106	22	P_Skyrizi Clinical and Economic Resource_MOSL (v7.0)	RISN-US-00061-FM	Crohns Disease (CD), Immunology Cross-TA, Psoriasis (Ps), Psoriatic Arthritis (PsA)
559106	20	P_Skyrizi Clinical and Economic Resource_MOSL (v7.0)	RISN-US-00061-FM	Crohns Disease (CD), Immunology Cross-TA, Psoriasis (Ps), Psoriatic Arthritis (PsA)
559106	15	P_Skyrizi Clinical and Economic Resource_MOSL (v7.0)	RISN-US-00061-FM	Crohns Disease (CD), Immunology Cross-TA, Psoriasis (Ps), Psoriatic Arthritis (PsA)
4630352	2	R - Pharmacy Manual FL (empty vial method) (v1.0)	EPCO-US-00129-FM	Follicular Lymphoma
2883041	1	R-Epcoritamab Dosing and Administration (Syringe to Syringe) Pocket Guide DLBCL/HGBL (v2.0)	EPCO-US-00071-FM	DLBCL
4433787	12	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	6	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	15	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	8	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
4433787	11	EPCORE Clinical Development Brochure (Dec 2024) (v3.0)	EPCO-US-00117-FM	Chronic Lymphocytic Leukemia (CLL), DLBCL, Follicular Lymphoma, Non-Hodgkin's Lymphoma (NHL)
